cod_dpto,dpto,cod_mpio,nom_mpio,tipo_municipio,longitud,latitud,llave_norm
27,CHOCÓ,27615,RIOSUCIO,Municipio,,,CHOCO|RIOSUCIO
27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Municipio,,,CHOCO|SAN JOSE DEL PALMAR
27,CHOCÓ,27745,SIPÍ,Municipio,,,CHOCO|SIPI
27,CHOCÓ,27787,TADÓ,Municipio,,,CHOCO|TADO
27,CHOCÓ,27800,UNGUÍA,Municipio,,,CHOCO|UNGUIA
27,CHOCÓ,27810,UNIÓN PANAMERICANA,Municipio,,,CHOCO|UNION PANAMERICANA
41,HUILA,41001,NEIVA,Municipio,,,HUILA|NEIVA
41,HUILA,41006,ACEVEDO,Municipio,,,HUILA|ACEVEDO
41,HUILA,41013,AGRADO,Municipio,,,HUILA|AGRADO
41,HUILA,41016,AIPE,Municipio,,,HUILA|AIPE
41,HUILA,41020,ALGECIRAS,Municipio,,,HUILA|ALGECIRAS
41,HUILA,41026,ALTAMIRA,Municipio,,,HUILA|ALTAMIRA
41,HUILA,41078,BARAYA,Municipio,,,HUILA|BARAYA
41,HUILA,41132,CAMPOALEGRE,Municipio,,,HUILA|CAMPOALEGRE
41,HUILA,41206,COLOMBIA,Municipio,,,HUILA|COLOMBIA
41,HUILA,41244,ELÍAS,Municipio,,,HUILA|ELIAS
41,HUILA,41298,GARZÓN,Municipio,,,HUILA|GARZON
41,HUILA,41306,GIGANTE,Municipio,,,HUILA|GIGANTE
41,HUILA,41319,GUADALUPE,Municipio,,,HUILA|GUADALUPE
41,HUILA,41349,HOBO,Municipio,,,HUILA|HOBO
41,HUILA,41357,ÍQUIRA,Municipio,,,HUILA|IQUIRA
41,HUILA,41359,ISNOS,Municipio,,,HUILA|ISNOS
41,HUILA,41378,LA ARGENTINA,Municipio,,,HUILA|LA ARGENTINA
41,HUILA,41396,LA PLATA,Municipio,,,HUILA|LA PLATA
41,HUILA,41483,NÁTAGA,Municipio,,,HUILA|NATAGA
41,HUILA,41503,OPORAPA,Municipio,,,HUILA|OPORAPA
41,HUILA,41518,PAICOL,Municipio,,,HUILA|PAICOL
41,HUILA,41524,PALERMO,Municipio,,,HUILA|PALERMO
41,HUILA,41530,PALESTINA,Municipio,,,HUILA|PALESTINA
41,HUILA,41548,PITAL,Municipio,,,HUILA|PITAL
41,HUILA,41551,PITALITO,Municipio,,,HUILA|PITALITO
41,HUILA,41615,RIVERA,Municipio,,,HUILA|RIVERA
41,HUILA,41660,SALADOBLANCO,Municipio,,,HUILA|SALADOBLANCO
41,HUILA,41668,SAN AGUSTÍN,Municipio,,,HUILA|SAN AGUSTIN
41,HUILA,41676,SANTA MARÍA,Municipio,,,HUILA|SANTA MARIA
41,HUILA,41770,SUAZA,Municipio,,,HUILA|SUAZA
41,HUILA,41791,TARQUI,Municipio,,,HUILA|TARQUI
41,HUILA,41797,TESALIA,Municipio,,,HUILA|TESALIA
41,HUILA,41799,TELLO,Municipio,,,HUILA|TELLO
41,HUILA,41801,TERUEL,Municipio,,,HUILA|TERUEL
41,HUILA,41807,TIMANÁ,Municipio,,,HUILA|TIMANA
41,HUILA,41872,VILLAVIEJA,Municipio,,,HUILA|VILLAVIEJA
41,HUILA,41885,YAGUARÁ,Municipio,,,HUILA|YAGUARA
44,LA GUAJIRA,44001,RIOHACHA,Municipio,,,LA GUAJIRA|RIOHACHA
44,LA GUAJIRA,44035,ALBANIA,Municipio,,,LA GUAJIRA|ALBANIA
44,LA GUAJIRA,44078,BARRANCAS,Municipio,,,LA GUAJIRA|BARRANCAS
44,LA GUAJIRA,44090,DIBULLA,Municipio,,,LA GUAJIRA|DIBULLA
44,LA GUAJIRA,44098,DISTRACCIÓN,Municipio,,,LA GUAJIRA|DISTRACCION
44,LA GUAJIRA,44110,EL MOLINO,Municipio,,,LA GUAJIRA|EL MOLINO
44,LA GUAJIRA,44279,FONSECA,Municipio,,,LA GUAJIRA|FONSECA
44,LA GUAJIRA,44378,HATONUEVO,Municipio,,,LA GUAJIRA|HATONUEVO
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,Municipio,,,LA GUAJIRA|LA JAGUA DEL PILAR
44,LA GUAJIRA,44430,MAICAO,Municipio,,,LA GUAJIRA|MAICAO
44,LA GUAJIRA,44560,MANAURE,Municipio,,,LA GUAJIRA|MANAURE
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,Municipio,,,LA GUAJIRA|SAN JUAN DEL CESAR
44,LA GUAJIRA,44847,URIBIA,Municipio,,,LA GUAJIRA|URIBIA
44,LA GUAJIRA,44855,URUMITA,Municipio,,,LA GUAJIRA|URUMITA
44,LA GUAJIRA,44874,VILLANUEVA,Municipio,,,LA GUAJIRA|VILLANUEVA
47,MAGDALENA,47001,SANTA MARTA,Municipio,,,MAGDALENA|SANTA MARTA
47,MAGDALENA,47030,ALGARROBO,Municipio,,,MAGDALENA|ALGARROBO
47,MAGDALENA,47053,ARACATACA,Municipio,,,MAGDALENA|ARACATACA
47,MAGDALENA,47058,ARIGUANÍ,Municipio,,,MAGDALENA|ARIGUANI
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,Municipio,,,MAGDALENA|CERRO DE SAN ANTONIO
47,MAGDALENA,47170,CHIVOLO,Municipio,,,MAGDALENA|CHIVOLO
47,MAGDALENA,47189,CIÉNAGA,Municipio,,,MAGDALENA|CIENAGA
47,MAGDALENA,47205,CONCORDIA,Municipio,,,MAGDALENA|CONCORDIA
47,MAGDALENA,47245,EL BANCO,Municipio,,,MAGDALENA|EL BANCO
47,MAGDALENA,47258,EL PIÑÓN,Municipio,,,MAGDALENA|EL PINON
47,MAGDALENA,47268,EL RETÉN,Municipio,,,MAGDALENA|EL RETEN
47,MAGDALENA,47288,FUNDACIÓN,Municipio,,,MAGDALENA|FUNDACION
47,MAGDALENA,47318,GUAMAL,Municipio,,,MAGDALENA|GUAMAL
47,MAGDALENA,47460,NUEVA GRANADA,Municipio,,,MAGDALENA|NUEVA GRANADA
47,MAGDALENA,47541,PEDRAZA,Municipio,,,MAGDALENA|PEDRAZA
47,MAGDALENA,47545,PIJIÑO DEL CARMEN,Municipio,,,MAGDALENA|PIJINO DEL CARMEN
47,MAGDALENA,47551,PIVIJAY,Municipio,,,MAGDALENA|PIVIJAY
47,MAGDALENA,47555,PLATO,Municipio,,,MAGDALENA|PLATO
47,MAGDALENA,47570,PUEBLOVIEJO,Municipio,,,MAGDALENA|PUEBLOVIEJO
47,MAGDALENA,47605,REMOLINO,Municipio,,,MAGDALENA|REMOLINO
47,MAGDALENA,47660,SABANAS DE SAN ÁNGEL,Municipio,,,MAGDALENA|SABANAS DE SAN ANGEL
47,MAGDALENA,47675,SALAMINA,Municipio,,,MAGDALENA|SALAMINA
47,MAGDALENA,47692,SAN SEBASTIÁN DE BUENAVISTA,Municipio,,,MAGDALENA|SAN SEBASTIAN DE BUENAVISTA
47,MAGDALENA,47703,SAN ZENÓN,Municipio,,,MAGDALENA|SAN ZENON
47,MAGDALENA,47707,SANTA ANA,Municipio,,,MAGDALENA|SANTA ANA
47,MAGDALENA,47720,SANTA BÁRBARA DE PINTO,Municipio,,,MAGDALENA|SANTA BARBARA DE PINTO
47,MAGDALENA,47745,SITIONUEVO,Municipio,,,MAGDALENA|SITIONUEVO
47,MAGDALENA,47798,TENERIFE,Municipio,,,MAGDALENA|TENERIFE
47,MAGDALENA,47960,ZAPAYÁN,Municipio,,,MAGDALENA|ZAPAYAN
47,MAGDALENA,47980,ZONA BANANERA,Municipio,,,MAGDALENA|ZONA BANANERA
50,META,50001,VILLAVICENCIO,Municipio,,,META|VILLAVICENCIO
50,META,50006,ACACÍAS,Municipio,,,META|ACACIAS
50,META,50110,BARRANCA DE UPÍA,Municipio,,,META|BARRANCA DE UPIA
50,META,50124,CABUYARO,Municipio,,,META|CABUYARO
50,META,50150,CASTILLA LA NUEVA,Municipio,,,META|CASTILLA LA NUEVA
50,META,50223,CUBARRAL,Municipio,,,META|CUBARRAL
50,META,50226,CUMARAL,Municipio,,,META|CUMARAL
50,META,50245,EL CALVARIO,Municipio,,,META|EL CALVARIO
50,META,50251,EL CASTILLO,Municipio,,,META|EL CASTILLO
50,META,50270,EL DORADO,Municipio,,,META|EL DORADO
50,META,50287,FUENTE DE ORO,Municipio,,,META|FUENTE DE ORO
50,META,50313,GRANADA,Municipio,,,META|GRANADA
50,META,50318,GUAMAL,Municipio,,,META|GUAMAL
50,META,50325,MAPIRIPÁN,Municipio,,,META|MAPIRIPAN
50,META,50330,MESETAS,Municipio,,,META|MESETAS
50,META,50350,LA MACARENA,Municipio,,,META|LA MACARENA
50,META,50370,URIBE,Municipio,,,META|URIBE
50,META,50400,LEJANÍAS,Municipio,,,META|LEJANIAS
50,META,50450,PUERTO CONCORDIA,Municipio,,,META|PUERTO CONCORDIA
50,META,50568,PUERTO GAITÁN,Municipio,,,META|PUERTO GAITAN
50,META,50573,PUERTO LÓPEZ,Municipio,,,META|PUERTO LOPEZ
50,META,50577,PUERTO LLERAS,Municipio,,,META|PUERTO LLERAS
50,META,50590,PUERTO RICO,Municipio,,,META|PUERTO RICO
50,META,50606,RESTREPO,Municipio,,,META|RESTREPO
50,META,50680,SAN CARLOS DE GUAROA,Municipio,,,META|SAN CARLOS DE GUAROA
50,META,50683,SAN JUAN DE ARAMA,Municipio,,,META|SAN JUAN DE ARAMA
50,META,50686,SAN JUANITO,Municipio,,,META|SAN JUANITO
50,META,50689,SAN MARTÍN,Municipio,,,META|SAN MARTIN
50,META,50711,VISTAHERMOSA,Municipio,,,META|VISTAHERMOSA
52,NARIÑO,52001,PASTO,Municipio,,,NARINO|PASTO
52,NARIÑO,52019,ALBÁN,Municipio,,,NARINO|ALBAN
52,NARIÑO,52022,ALDANA,Municipio,,,NARINO|ALDANA
52,NARIÑO,52036,ANCUYA,Municipio,,,NARINO|ANCUYA
52,NARIÑO,52051,ARBOLEDA,Municipio,,,NARINO|ARBOLEDA
52,NARIÑO,52079,BARBACOAS,Municipio,,,NARINO|BARBACOAS
52,NARIÑO,52083,BELÉN,Municipio,,,NARINO|BELEN
52,NARIÑO,52110,BUESACO,Municipio,,,NARINO|BUESACO
52,NARIÑO,52203,COLÓN,Municipio,,,NARINO|COLON
52,NARIÑO,52207,CONSACÁ,Municipio,,,NARINO|CONSACA
52,NARIÑO,52210,CONTADERO,Municipio,,,NARINO|CONTADERO
52,NARIÑO,52215,CÓRDOBA,Municipio,,,NARINO|CORDOBA
52,NARIÑO,52224,CUASPUD CARLOSAMA,Municipio,,,NARINO|CUASPUD CARLOSAMA
52,NARIÑO,52227,CUMBAL,Municipio,,,NARINO|CUMBAL
52,NARIÑO,52233,CUMBITARA,Municipio,,,NARINO|CUMBITARA
52,NARIÑO,52240,CHACHAGÜÍ,Municipio,,,NARINO|CHACHAGUI
52,NARIÑO,52250,EL CHARCO,Municipio,,,NARINO|EL CHARCO
52,NARIÑO,52254,EL PEÑOL,Municipio,,,NARINO|EL PENOL
52,NARIÑO,52256,EL ROSARIO,Municipio,,,NARINO|EL ROSARIO
52,NARIÑO,52258,EL TABLÓN DE GÓMEZ,Municipio,,,NARINO|EL TABLON DE GOMEZ
52,NARIÑO,52260,EL TAMBO,Municipio,,,NARINO|EL TAMBO
52,NARIÑO,52287,FUNES,Municipio,,,NARINO|FUNES
52,NARIÑO,52317,GUACHUCAL,Municipio,,,NARINO|GUACHUCAL
52,NARIÑO,52320,GUAITARILLA,Municipio,,,NARINO|GUAITARILLA
52,NARIÑO,52323,GUALMATÁN,Municipio,,,NARINO|GUALMATAN
52,NARIÑO,52352,ILES,Municipio,,,NARINO|ILES
52,NARIÑO,52354,IMUÉS,Municipio,,,NARINO|IMUES
52,NARIÑO,52356,IPIALES,Municipio,,,NARINO|IPIALES
52,NARIÑO,52378,LA CRUZ,Municipio,,,NARINO|LA CRUZ
52,NARIÑO,52381,LA FLORIDA,Municipio,,,NARINO|LA FLORIDA
52,NARIÑO,52385,LA LLANADA,Municipio,,,NARINO|LA LLANADA
52,NARIÑO,52390,LA TOLA,Municipio,,,NARINO|LA TOLA
52,NARIÑO,52399,LA UNIÓN,Municipio,,,NARINO|LA UNION
52,NARIÑO,52405,LEIVA,Municipio,,,NARINO|LEIVA
52,NARIÑO,52411,LINARES,Municipio,,,NARINO|LINARES
52,NARIÑO,52418,LOS ANDES,Municipio,,,NARINO|LOS ANDES
52,NARIÑO,52427,MAGÜÍ,Municipio,,,NARINO|MAGUI
52,NARIÑO,52435,MALLAMA,Municipio,,,NARINO|MALLAMA
52,NARIÑO,52473,MOSQUERA,Municipio,,,NARINO|MOSQUERA
52,NARIÑO,52480,NARIÑO,Municipio,,,NARINO|NARINO
52,NARIÑO,52490,OLAYA HERRERA,Municipio,,,NARINO|OLAYA HERRERA
52,NARIÑO,52506,OSPINA,Municipio,,,NARINO|OSPINA
52,NARIÑO,52520,FRANCISCO PIZARRO,Municipio,,,NARINO|FRANCISCO PIZARRO
52,NARIÑO,52540,POLICARPA,Municipio,,,NARINO|POLICARPA
52,NARIÑO,52560,POTOSÍ,Municipio,,,NARINO|POTOSI
52,NARIÑO,52565,PROVIDENCIA,Municipio,,,NARINO|PROVIDENCIA
52,NARIÑO,52573,PUERRES,Municipio,,,NARINO|PUERRES
52,NARIÑO,52585,PUPIALES,Municipio,,,NARINO|PUPIALES
52,NARIÑO,52612,RICAURTE,Municipio,,,NARINO|RICAURTE
52,NARIÑO,52621,ROBERTO PAYÁN,Municipio,,,NARINO|ROBERTO PAYAN
52,NARIÑO,52678,SAMANIEGO,Municipio,,,NARINO|SAMANIEGO
52,NARIÑO,52683,SANDONÁ,Municipio,,,NARINO|SANDONA
52,NARIÑO,52685,SAN BERNARDO,Municipio,,,NARINO|SAN BERNARDO
52,NARIÑO,52687,SAN LORENZO,Municipio,,,NARINO|SAN LORENZO
52,NARIÑO,52693,SAN PABLO,Municipio,,,NARINO|SAN PABLO
52,NARIÑO,52694,SAN PEDRO DE CARTAGO,Municipio,,,NARINO|SAN PEDRO DE CARTAGO
52,NARIÑO,52696,SANTA BÁRBARA,Municipio,,,NARINO|SANTA BARBARA
52,NARIÑO,52699,SANTACRUZ,Municipio,,,NARINO|SANTACRUZ
52,NARIÑO,52720,SAPUYES,Municipio,,,NARINO|SAPUYES
52,NARIÑO,52786,TAMINANGO,Municipio,,,NARINO|TAMINANGO
52,NARIÑO,52788,TANGUA,Municipio,,,NARINO|TANGUA
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,Municipio,,,NARINO|SAN ANDRES DE TUMACO
52,NARIÑO,52838,TÚQUERRES,Municipio,,,NARINO|TUQUERRES
52,NARIÑO,52885,YACUANQUER,Municipio,,,NARINO|YACUANQUER
54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,Municipio,,,NORTE DE SANTANDER|SAN JOSE DE CUCUTA
54,NORTE DE SANTANDER,54003,ÁBREGO,Municipio,,,NORTE DE SANTANDER|ABREGO
54,NORTE DE SANTANDER,54051,ARBOLEDAS,Municipio,,,NORTE DE SANTANDER|ARBOLEDAS
54,NORTE DE SANTANDER,54099,BOCHALEMA,Municipio,,,NORTE DE SANTANDER|BOCHALEMA
54,NORTE DE SANTANDER,54109,BUCARASICA,Municipio,,,NORTE DE SANTANDER|BUCARASICA
54,NORTE DE SANTANDER,54125,CÁCOTA,Municipio,,,NORTE DE SANTANDER|CACOTA
54,NORTE DE SANTANDER,54128,CÁCHIRA,Municipio,,,NORTE DE SANTANDER|CACHIRA
54,NORTE DE SANTANDER,54172,CHINÁCOTA,Municipio,,,NORTE DE SANTANDER|CHINACOTA
54,NORTE DE SANTANDER,54174,CHITAGÁ,Municipio,,,NORTE DE SANTANDER|CHITAGA
54,NORTE DE SANTANDER,54206,CONVENCIÓN,Municipio,,,NORTE DE SANTANDER|CONVENCION
54,NORTE DE SANTANDER,54223,CUCUTILLA,Municipio,,,NORTE DE SANTANDER|CUCUTILLA
54,NORTE DE SANTANDER,54239,DURANIA,Municipio,,,NORTE DE SANTANDER|DURANIA
54,NORTE DE SANTANDER,54245,EL CARMEN,Municipio,,,NORTE DE SANTANDER|EL CARMEN
54,NORTE DE SANTANDER,54250,EL TARRA,Municipio,,,NORTE DE SANTANDER|EL TARRA
54,NORTE DE SANTANDER,54261,EL ZULIA,Municipio,,,NORTE DE SANTANDER|EL ZULIA
54,NORTE DE SANTANDER,54313,GRAMALOTE,Municipio,,,NORTE DE SANTANDER|GRAMALOTE
54,NORTE DE SANTANDER,54344,HACARÍ,Municipio,,,NORTE DE SANTANDER|HACARI
54,NORTE DE SANTANDER,54347,HERRÁN,Municipio,,,NORTE DE SANTANDER|HERRAN
54,NORTE DE SANTANDER,54377,LABATECA,Municipio,,,NORTE DE SANTANDER|LABATECA
54,NORTE DE SANTANDER,54385,LA ESPERANZA,Municipio,,,NORTE DE SANTANDER|LA ESPERANZA
54,NORTE DE SANTANDER,54398,LA PLAYA,Municipio,,,NORTE DE SANTANDER|LA PLAYA
54,NORTE DE SANTANDER,54405,LOS PATIOS,Municipio,,,NORTE DE SANTANDER|LOS PATIOS
54,NORTE DE SANTANDER,54418,LOURDES,Municipio,,,NORTE DE SANTANDER|LOURDES
54,NORTE DE SANTANDER,54480,MUTISCUA,Municipio,,,NORTE DE SANTANDER|MUTISCUA
54,NORTE DE SANTANDER,54498,OCAÑA,Municipio,,,NORTE DE SANTANDER|OCANA
54,NORTE DE SANTANDER,54518,PAMPLONA,Municipio,,,NORTE DE SANTANDER|PAMPLONA
54,NORTE DE SANTANDER,54520,PAMPLONITA,Municipio,,,NORTE DE SANTANDER|PAMPLONITA
54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,Municipio,,,NORTE DE SANTANDER|PUERTO SANTANDER
54,NORTE DE SANTANDER,54599,RAGONVALIA,Municipio,,,NORTE DE SANTANDER|RAGONVALIA
54,NORTE DE SANTANDER,54660,SALAZAR,Municipio,,,NORTE DE SANTANDER|SALAZAR
54,NORTE DE SANTANDER,54670,SAN CALIXTO,Municipio,,,NORTE DE SANTANDER|SAN CALIXTO
54,NORTE DE SANTANDER,54673,SAN CAYETANO,Municipio,,,NORTE DE SANTANDER|SAN CAYETANO
54,NORTE DE SANTANDER,54680,SANTIAGO,Municipio,,,NORTE DE SANTANDER|SANTIAGO
54,NORTE DE SANTANDER,54720,SARDINATA,Municipio,,,NORTE DE SANTANDER|SARDINATA
54,NORTE DE SANTANDER,54743,SILOS,Municipio,,,NORTE DE SANTANDER|SILOS
54,NORTE DE SANTANDER,54800,TEORAMA,Municipio,,,NORTE DE SANTANDER|TEORAMA
54,NORTE DE SANTANDER,54810,TIBÚ,Municipio,,,NORTE DE SANTANDER|TIBU
54,NORTE DE SANTANDER,54820,TOLEDO,Municipio,,,NORTE DE SANTANDER|TOLEDO
54,NORTE DE SANTANDER,54871,VILLA CARO,Municipio,,,NORTE DE SANTANDER|VILLA CARO
54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,Municipio,,,NORTE DE SANTANDER|VILLA DEL ROSARIO
63,QUINDÍO,63001,ARMENIA,Municipio,,,QUINDIO|ARMENIA
63,QUINDÍO,63111,BUENAVISTA,Municipio,,,QUINDIO|BUENAVISTA
63,QUINDÍO,63130,CALARCÁ,Municipio,,,QUINDIO|CALARCA
63,QUINDÍO,63190,CIRCASIA,Municipio,,,QUINDIO|CIRCASIA
63,QUINDÍO,63212,CÓRDOBA,Municipio,,,QUINDIO|CORDOBA
63,QUINDÍO,63272,FILANDIA,Municipio,,,QUINDIO|FILANDIA
63,QUINDÍO,63302,GÉNOVA,Municipio,,,QUINDIO|GENOVA
63,QUINDÍO,63401,LA TEBAIDA,Municipio,,,QUINDIO|LA TEBAIDA
63,QUINDÍO,63470,MONTENEGRO,Municipio,,,QUINDIO|MONTENEGRO
63,QUINDÍO,63548,PIJAO,Municipio,,,QUINDIO|PIJAO
63,QUINDÍO,63594,QUIMBAYA,Municipio,,,QUINDIO|QUIMBAYA
63,QUINDÍO,63690,SALENTO,Municipio,,,QUINDIO|SALENTO
66,RISARALDA,66001,PEREIRA,Municipio,,,RISARALDA|PEREIRA
66,RISARALDA,66045,APÍA,Municipio,,,RISARALDA|APIA
66,RISARALDA,66075,BALBOA,Municipio,,,RISARALDA|BALBOA
66,RISARALDA,66088,BELÉN DE UMBRÍA,Municipio,,,RISARALDA|BELEN DE UMBRIA
66,RISARALDA,66170,DOSQUEBRADAS,Municipio,,,RISARALDA|DOSQUEBRADAS
66,RISARALDA,66318,GUÁTICA,Municipio,,,RISARALDA|GUATICA
66,RISARALDA,66383,LA CELIA,Municipio,,,RISARALDA|LA CELIA
66,RISARALDA,66400,LA VIRGINIA,Municipio,,,RISARALDA|LA VIRGINIA
66,RISARALDA,66440,MARSELLA,Municipio,,,RISARALDA|MARSELLA
66,RISARALDA,66456,MISTRATÓ,Municipio,,,RISARALDA|MISTRATO
66,RISARALDA,66572,PUEBLO RICO,Municipio,,,RISARALDA|PUEBLO RICO
66,RISARALDA,66594,QUINCHÍA,Municipio,,,RISARALDA|QUINCHIA
66,RISARALDA,66682,SANTA ROSA DE CABAL,Municipio,,,RISARALDA|SANTA ROSA DE CABAL
66,RISARALDA,66687,SANTUARIO,Municipio,,,RISARALDA|SANTUARIO
68,SANTANDER,68001,BUCARAMANGA,Municipio,,,SANTANDER|BUCARAMANGA
68,SANTANDER,68013,AGUADA,Municipio,,,SANTANDER|AGUADA
68,SANTANDER,68020,ALBANIA,Municipio,,,SANTANDER|ALBANIA
68,SANTANDER,68051,ARATOCA,Municipio,,,SANTANDER|ARATOCA
68,SANTANDER,68077,BARBOSA,Municipio,,,SANTANDER|BARBOSA
68,SANTANDER,68079,BARICHARA,Municipio,,,SANTANDER|BARICHARA
68,SANTANDER,68081,BARRANCABERMEJA,Municipio,,,SANTANDER|BARRANCABERMEJA
68,SANTANDER,68092,BETULIA,Municipio,,,SANTANDER|BETULIA
68,SANTANDER,68101,BOLÍVAR,Municipio,,,SANTANDER|BOLIVAR
68,SANTANDER,68121,CABRERA,Municipio,,,SANTANDER|CABRERA
68,SANTANDER,68132,CALIFORNIA,Municipio,,,SANTANDER|CALIFORNIA
68,SANTANDER,68147,CAPITANEJO,Municipio,,,SANTANDER|CAPITANEJO
68,SANTANDER,68152,CARCASÍ,Municipio,,,SANTANDER|CARCASI
68,SANTANDER,68160,CEPITÁ,Municipio,,,SANTANDER|CEPITA
68,SANTANDER,68162,CERRITO,Municipio,,,SANTANDER|CERRITO
68,SANTANDER,68167,CHARALÁ,Municipio,,,SANTANDER|CHARALA
68,SANTANDER,68169,CHARTA,Municipio,,,SANTANDER|CHARTA
68,SANTANDER,68176,CHIMA,Municipio,,,SANTANDER|CHIMA
68,SANTANDER,68179,CHIPATÁ,Municipio,,,SANTANDER|CHIPATA
68,SANTANDER,68190,CIMITARRA,Municipio,,,SANTANDER|CIMITARRA
68,SANTANDER,68207,CONCEPCIÓN,Municipio,,,SANTANDER|CONCEPCION
68,SANTANDER,68209,CONFINES,Municipio,,,SANTANDER|CONFINES
68,SANTANDER,68211,CONTRATACIÓN,Municipio,,,SANTANDER|CONTRATACION
68,SANTANDER,68217,COROMORO,Municipio,,,SANTANDER|COROMORO
68,SANTANDER,68229,CURITÍ,Municipio,,,SANTANDER|CURITI
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,Municipio,,,SANTANDER|EL CARMEN DE CHUCURI
68,SANTANDER,68245,EL GUACAMAYO,Municipio,,,SANTANDER|EL GUACAMAYO
68,SANTANDER,68250,EL PEÑÓN,Municipio,,,SANTANDER|EL PENON
68,SANTANDER,68255,EL PLAYÓN,Municipio,,,SANTANDER|EL PLAYON
68,SANTANDER,68264,ENCINO,Municipio,,,SANTANDER|ENCINO
68,SANTANDER,68266,ENCISO,Municipio,,,SANTANDER|ENCISO
68,SANTANDER,68271,FLORIÁN,Municipio,,,SANTANDER|FLORIAN
68,SANTANDER,68276,FLORIDABLANCA,Municipio,,,SANTANDER|FLORIDABLANCA
68,SANTANDER,68296,GALÁN,Municipio,,,SANTANDER|GALAN
68,SANTANDER,68298,GÁMBITA,Municipio,,,SANTANDER|GAMBITA
68,SANTANDER,68307,GIRÓN,Municipio,,,SANTANDER|GIRON
68,SANTANDER,68318,GUACA,Municipio,,,SANTANDER|GUACA
68,SANTANDER,68320,GUADALUPE,Municipio,,,SANTANDER|GUADALUPE
68,SANTANDER,68322,GUAPOTÁ,Municipio,,,SANTANDER|GUAPOTA
68,SANTANDER,68324,GUAVATÁ,Municipio,,,SANTANDER|GUAVATA
68,SANTANDER,68327,GÜEPSA,Municipio,,,SANTANDER|GUEPSA
68,SANTANDER,68344,HATO,Municipio,,,SANTANDER|HATO
68,SANTANDER,68368,JESÚS MARÍA,Municipio,,,SANTANDER|JESUS MARIA
68,SANTANDER,68370,JORDÁN,Municipio,,,SANTANDER|JORDAN
68,SANTANDER,68377,LA BELLEZA,Municipio,,,SANTANDER|LA BELLEZA
68,SANTANDER,68385,LANDÁZURI,Municipio,,,SANTANDER|LANDAZURI
68,SANTANDER,68397,LA PAZ,Municipio,,,SANTANDER|LA PAZ
68,SANTANDER,68406,LEBRIJA,Municipio,,,SANTANDER|LEBRIJA
68,SANTANDER,68418,LOS SANTOS,Municipio,,,SANTANDER|LOS SANTOS
68,SANTANDER,68425,MACARAVITA,Municipio,,,SANTANDER|MACARAVITA
68,SANTANDER,68432,MÁLAGA,Municipio,,,SANTANDER|MALAGA
68,SANTANDER,68444,MATANZA,Municipio,,,SANTANDER|MATANZA
68,SANTANDER,68464,MOGOTES,Municipio,,,SANTANDER|MOGOTES
68,SANTANDER,68468,MOLAGAVITA,Municipio,,,SANTANDER|MOLAGAVITA
68,SANTANDER,68498,OCAMONTE,Municipio,,,SANTANDER|OCAMONTE
68,SANTANDER,68500,OIBA,Municipio,,,SANTANDER|OIBA
68,SANTANDER,68502,ONZAGA,Municipio,,,SANTANDER|ONZAGA
68,SANTANDER,68522,PALMAR,Municipio,,,SANTANDER|PALMAR
68,SANTANDER,68524,PALMAS DEL SOCORRO,Municipio,,,SANTANDER|PALMAS DEL SOCORRO
68,SANTANDER,68533,PÁRAMO,Municipio,,,SANTANDER|PARAMO
68,SANTANDER,68547,PIEDECUESTA,Municipio,,,SANTANDER|PIEDECUESTA
68,SANTANDER,68549,PINCHOTE,Municipio,,,SANTANDER|PINCHOTE
68,SANTANDER,68572,PUENTE NACIONAL,Municipio,,,SANTANDER|PUENTE NACIONAL
68,SANTANDER,68573,PUERTO PARRA,Municipio,,,SANTANDER|PUERTO PARRA
68,SANTANDER,68575,PUERTO WILCHES,Municipio,,,SANTANDER|PUERTO WILCHES
68,SANTANDER,68615,RIONEGRO,Municipio,,,SANTANDER|RIONEGRO
68,SANTANDER,68655,SABANA DE TORRES,Municipio,,,SANTANDER|SABANA DE TORRES
68,SANTANDER,68669,SAN ANDRÉS,Municipio,,,SANTANDER|SAN ANDRES
68,SANTANDER,68673,SAN BENITO,Municipio,,,SANTANDER|SAN BENITO
68,SANTANDER,68679,SAN GIL,Municipio,,,SANTANDER|SAN GIL
68,SANTANDER,68682,SAN JOAQUÍN,Municipio,,,SANTANDER|SAN JOAQUIN
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,Municipio,,,SANTANDER|SAN JOSE DE MIRANDA
68,SANTANDER,68686,SAN MIGUEL,Municipio,,,SANTANDER|SAN MIGUEL
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Municipio,,,SANTANDER|SAN VICENTE DE CHUCURI
68,SANTANDER,68705,SANTA BÁRBARA,Municipio,,,SANTANDER|SANTA BARBARA
